id,first_name,second_name,team,element_type,now_cost,selected_by_percent,form,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
262,Emile,Smith Rowe,10,3,55,0.4,0.0,80,1909,3,1,6,27,0,0,0,1,0,0,1,351,291.6,330.0,404.0,102.6
263,Kevin,Santos Lopes de Macedo,10,3,55,0.1,0.0,49,1030,1,3,4,15,0,0,0,1,0,0,0,183,216.0,246.6,243.0,70.4
264,Oscar,Bobb,10,3,55,0.4,0.0,42,1030,0,2,4,13,0,0,0,1,0,0,0,182,140.4,315.4,205.0,66.4
265,Sander,Berge,10,3,50,0.4,0.0,91,2904,0,3,8,45,1,0,0,5,0,0,3,503,437.8,365.1,105.0,91.0
266,Tom,Cairney,10,3,50,0.0,0.0,41,756,2,0,2,10,0,0,0,3,0,0,1,181,153.4,195.6,64.0,41.4
267,Saša,Lukić,10,3,50,0.1,0.0,67,1730,1,4,6,22,0,0,0,9,0,0,4,314,317.6,441.6,176.0,93.4
268,Josh,King,10,3,55,0.1,0.0,63,1290,1,3,5,18,0,0,0,4,0,0,3,225,207.4,198.7,336.0,73.3
269,Ryan,Sessegnon,10,2,45,0.4,0.0,95,1816,3,3,6,29,0,0,0,0,0,0,8,332,413.8,225.0,229.0,86.7
270,Harrison,Reed,10,3,45,1.1,0.0,15,89,1,0,0,4,0,0,0,0,0,0,2,48,42.0,44.4,11.0,9.7
271,Rodrigo,Muniz Carvalho,10,4,55,0.7,0.0,36,987,1,1,3,13,1,0,0,2,0,0,3,94,113.2,93.2,287.0,47.3
272,Jonah,Kusi-Asare,10,4,45,8.2,0.0,6,49,0,0,0,2,0,0,0,1,0,0,0,19,3.2,12.0,8.0,2.3
273,Dillon,Phillips,11,1,40,2.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
274,Jack,Butland,11,1,45,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
275,Harvey,Cartwright,11,1,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
276,Thimothée,Lo-Tutala,11,1,40,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
277,John,Egan,11,2,40,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
278,Charlie,Hughes,11,2,40,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
279,Semi,Ajayi,11,2,40,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
280,Lewie,Coyle,11,2,40,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
281,Cody,Drameh,11,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
282,Ryan,Giles,11,2,40,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
283,Matty,Jacob,11,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
284,Cathal,McCarthy,11,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
285,Paddy,McNair,11,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
286,Mohamed,Belloumi,11,3,50,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
287,Liam,Millar,11,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
288,Kieran,Dowell,11,3,45,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
289,Matt,Crooks,11,3,45,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
290,Regan,Slater,11,3,45,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
291,Eliot,Matazo,11,3,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
292,Abdülkadir,Ömür,11,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
293,Abu,Kamara,11,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
294,Óscar,Zambrano,11,3,45,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
295,Oli,McBurnie,11,4,55,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
296,David,Akintola,11,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
297,Darko,Gyabi,11,3,45,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
298,Enis,Destan,11,4,45,2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
299,Mason,Burstow,11,4,45,0.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
556,Matt,Targett,11,2,40,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
563,Hidemasa,Morita,11,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
259,Issa,Diop,12,2,40,19.9,0.0,31,812,1,0,1,13,0,0,0,2,0,0,3,103,190.8,8.0,31.0,23.0
300,Christian,Walton,12,1,45,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
301,Alex,Palmer,12,1,40,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
302,David,Button,12,1,40,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
303,Cédric,Kipré,12,2,40,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
304,Dara,O'Shea,12,2,40,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
305,Leif,Davis,12,2,40,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
306,Jacob,Greaves,12,2,40,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
307,Ben,Johnson,12,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
308,Darnell,Furlong,12,2,40,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
309,Marcelino,Núñez,12,3,50,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
310,Azor,Matusiwa,12,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
311,Wes,Burns,12,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
312,Jack,Taylor,12,3,45,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
313,Jack,Clarke,12,3,55,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
314,Chiedozie,Ogbene,12,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
315,Abdul,Fatawu,12,3,55,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
316,Emersonn,Correia da Silva,12,4,55,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
317,George,Hirst,12,4,50,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
318,Jaden,Philogene,12,3,55,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
319,Sam,Szmodics,12,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
320,Chuba,Akpom,12,4,50,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
321,Sindre,Walle Egeli,12,4,45,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
322,Ali,Al-Hamadi,12,4,50,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
323,Kasey,McAteer,12,3,45,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
324,Anis,Mehmeti,12,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
554,Kayne,van Oevelen,12,1,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
562,Daizen,Maeda,12,3,55,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
564,Kjell,Scherpen,12,1,45,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
260,Harry,Wilson,13,3,65,8.6,0.0,168,2674,10,9,9,38,0,0,0,7,0,0,21,637,707.2,661.1,601.0,196.9
326,Lucas Estella,Perri,13,1,45,0.7,0.0,43,1440,0,0,3,29,0,0,0,2,0,38,3,153,322.4,0.0,0.0,32.2
327,Jaka,Bijol,13,2,50,0.3,0.0,99,1888,1,3,5,26,0,0,0,4,0,0,6,323,531.8,84.5,243.0,86.0
329,Joe,Rodon,13,2,45,1.8,0.0,109,2952,2,0,6,53,0,0,0,3,0,0,5,373,707.2,137.3,242.0,109.1
330,Jayden,Bogle,13,2,45,0.4,0.0,96,2795,1,5,6,44,0,0,0,6,0,0,1,311,436.0,346.1,218.0,100.3
331,Gabriel,Gudmundsson,13,2,45,0.5,0.0,68,2637,0,0,5,45,1,0,0,4,1,0,8,286,442.6,363.7,158.0,96.4
332,James,Justin,13,2,45,0.5,0.0,94,1893,2,1,6,26,0,0,0,4,0,0,9,338,469.8,190.9,220.0,88.3
333,Sebastiaan,Bornauw,13,2,45,0.0,0.0,25,429,0,0,2,5,0,0,0,1,0,0,0,73,98.6,6.3,19.0,12.2
334,Tarik,Muharemović,13,2,50,1.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
335,Anton,Stach,13,3,60,1.4,0.0,137,2369,5,6,7,36,0,0,0,3,0,0,14,550,650.0,921.4,315.0,188.8
336,Noah,Okafor,13,3,60,0.7,0.0,109,1553,8,3,6,26,0,0,0,3,0,0,11,354,438.8,275.0,435.0,115.0
337,Brenden,Aaronson,13,3,55,0.8,0.0,126,2449,4,8,9,32,0,0,0,3,0,0,5,446,482.8,486.7,498.0,146.7
338,Ethan,Ampadu,13,3,55,1.4,0.0,134,3119,1,4,8,49,0,0,0,10,0,0,11,586,592.2,384.8,166.0,114.7
339,Sean,Longstaff,13,3,50,0.2,0.0,56,1003,2,2,1,20,0,0,0,2,0,0,5,273,291.8,403.7,116.0,81.2
340,Joe,Gelhardt,13,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
341,Wilfried,Gnonto,13,3,50,0.1,0.0,32,521,0,3,1,14,0,0,0,3,0,0,0,134,85.2,129.3,61.0,27.5
342,Jack,Harrison,13,3,50,0.0,0.0,12,262,0,0,0,5,0,0,0,0,0,0,0,51,30.0,49.4,35.0,11.5
343,Daniel,James,13,3,50,0.1,0.0,23,547,0,0,1,16,0,0,0,0,0,0,0,93,70.8,133.1,133.0,33.9
344,Ilia,Gruev,13,3,50,0.0,0.0,56,1318,0,4,5,23,0,0,0,3,0,0,3,245,199.4,171.0,64.0,43.2
345,Tanaka,Ao,13,3,50,0.3,0.0,67,1307,2,1,3,22,0,0,0,1,0,0,4,288,224.2,307.6,104.0,63.6
346,Dominic,Calvert-Lewin,13,4,60,22.1,0.0,142,2721,14,2,8,34,0,0,1,3,0,0,20,472,619.6,311.1,1026.0,194.7
347,Lukas,Nmecha,13,4,55,0.6,0.0,73,1065,6,1,3,23,0,0,1,0,0,0,8,268,290.4,153.5,434.0,87.8
348,Joël,Piroe,13,4,50,0.5,0.0,17,244,0,0,1,9,0,0,0,0,0,0,0,42,13.6,38.1,120.0,16.5
349,Mateo,Joseph Fernández-Regatillo,13,4,45,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
350,Alisson,Becker,14,1,55,4.1,0.0,91,2340,0,0,8,31,0,0,0,1,0,57,8,389,479.8,0.1,0.0,47.8
351,Giorgi,Mamardashvili,14,1,50,0.2,0.0,34,867,0,0,2,18,0,1,0,0,0,34,2,139,275.6,0.0,0.0,27.5
352,Freddie,Woodman,14,1,40,1.3,0.0,6,212,0,0,0,4,0,0,0,0,0,9,0,34,83.8,0.0,0.0,8.4
353,Armin,Pecsi,14,1,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
354,Vitezslav,Jaros,14,1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
355,Harvey,Davies,14,1,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
356,Virgil,van Dijk,14,2,65,16.2,0.0,175,3420,6,1,10,53,0,0,0,4,0,0,10,593,1169.4,215.9,490.0,187.6
357,Jeremie,Frimpong,14,2,55,3.0,0.0,63,1032,0,5,5,13,0,0,0,1,0,0,1,237,133.2,244.6,186.0,56.5
358,Milos,Kerkez,14,2,55,5.8,0.0,85,2251,2,1,6,37,0,0,0,4,0,0,4,357,434.6,415.8,141.0,99.4
359,Joe,Gomez,14,2,50,0.1,0.0,33,594,0,2,2,14,0,0,0,4,0,0,2,94,122.8,77.8,31.0,23.2
360,Conor,Bradley,14,2,50,0.0,0.0,42,928,0,2,4,13,0,0,0,5,0,0,2,157,157.4,105.2,62.0,32.3
361,Wellity,Lucky,14,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
362,Jeremy,Jacquet,14,2,50,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
363,Giovanni,Leoni,14,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
364,Kostas,Tsimikas,14,2,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
365,Calvin,Ramsay,14,2,40,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
366,Florian,Wirtz,14,3,75,12.1,0.0,125,2374,5,4,10,32,0,0,0,1,0,0,17,521,526.4,908.2,665.0,210.0
367,Cody,Gakpo,14,3,70,3.5,0.0,131,2736,7,5,10,39,0,0,0,3,0,0,5,449,540.4,714.7,831.0,208.4
368,Dominik,Szoboszlai,14,3,70,47.5,0.0,160,3232,6,7,9,52,0,0,1,8,1,0,21,780,867.8,1324.6,417.0,260.9
369,Rio,Ngumoha,14,3,60,1.7,0.0,43,547,2,1,2,12,0,0,0,0,0,0,4,188,176.0,222.8,203.0,60.1
370,Federico,Chiesa,14,3,55,0.2,0.0,37,317,2,1,0,9,0,0,0,3,0,0,0,135,122.0,47.5,182.0,34.9
371,Ryan,Gravenberch,14,3,60,1.9,0.0,144,2991,5,5,9,42,0,0,0,5,0,0,17,671,687.0,497.2,220.0,140.1
372,Alexis,Mac Allister,14,3,55,1.9,0.0,108,2654,2,5,7,41,0,0,0,7,0,0,9,490,475.4,562.2,365.0,139.9
373,Curtis,Jones,14,3,55,0.1,0.0,81,1923,1,3,3,37,0,0,0,2,0,0,6,447,407.4,412.1,227.0,104.6
374,Endo,Wataru,14,3,50,0.0,0.0,12,170,0,1,1,5,0,0,0,1,0,0,0,49,56.0,18.1,6.0,8.0
375,Trey,Nyoni,14,3,50,0.1,0.0,6,21,0,0,0,1,0,0,0,0,0,0,0,11,4.2,13.4,4.0,2.1
376,Stefan,Bajčetić Maquieira,14,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
377,Victor,Munoz,14,3,65,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
378,James,McConnell,14,3,45,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
379,Alexander,Isak,14,4,90,11.2,0.0,41,694,3,1,1,9,0,0,0,0,0,0,4,140,146.4,39.2,191.0,36.9
380,Hugo,Ekitiké,14,4,75,0.2,0.0,125,1797,11,4,7,25,0,0,0,0,0,0,22,433,525.8,307.2,739.0,156.2
381,Lewis,Koumas,14,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
382,Jayden,Danns,14,4,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
383,Harvey,Elliott,14,3,55,0.1,0.0,5,110,0,0,0,2,0,0,0,0,0,0,0,17,11.8,31.7,31.0,7.4
238,Jack,Grealish,15,3,65,0.2,0.0,79,1627,2,6,7,23,0,0,0,3,1,0,12,356,374.2,520.5,397.0,129.2
384,Gianluigi,Donnarumma,15,1,55,11.1,0.0,135,3060,0,0,15,29,0,1,0,8,0,78,5,567,666.6,10.3,2.0,68.0
385,James,Trafford,15,1,50,1.4,0.0,13,360,0,0,1,6,0,0,0,0,0,14,0,67,118.0,0.0,0.0,11.9
386,Marcus,Bettinelli,15,1,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
387,Nico,O'Reilly,15,2,65,22.8,0.0,160,2643,5,4,14,25,0,0,0,5,0,0,10,567,653.8,413.9,573.0,164.1
388,Marc,Guéhi,15,2,60,23.9,0.0,179,3150,3,5,14,35,0,0,0,6,0,0,14,688,901.6,304.6,402.0,160.9
389,Matheus,Nunes,15,2,60,5.0,0.0,154,2861,1,8,12,28,0,0,0,5,0,0,16,676,696.0,545.0,131.0,137.6
390,Rúben,dos Santos Gato Alves Dias,15,2,55,1.4,0.0,113,2139,2,0,12,22,0,0,0,3,0,0,4,453,560.8,152.2,96.0,81.0
391,Joško,Gvardiol,15,2,55,11.0,0.0,79,1370,2,2,6,13,0,0,0,2,0,0,5,303,369.0,109.5,218.0,69.8
392,Rayan,Aït-Nouri,15,2,55,0.9,0.0,60,971,0,2,5,8,0,0,0,2,0,0,9,237,195.6,216.4,90.0,50.2
393,Abdukodir,Khusanov,15,2,55,2.0,0.0,67,1427,0,0,6,13,0,0,0,2,0,0,3,293,299.0,112.2,26.0,43.9
394,Max,Alleyne,15,2,50,0.0,0.0,5,135,0,0,0,1,0,0,0,0,0,0,0,27,34.0,14.8,26.0,7.5
395,Rico,Lewis,15,2,45,0.2,0.0,19,401,0,1,1,7,0,0,0,2,0,0,2,72,70.8,112.5,55.0,23.8
396,Vitor,de Oliveira Nunes dos Reis,15,2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
397,Antoine,Semenyo,15,3,85,22.0,0.0,202,3200,17,6,12,52,0,0,1,7,0,0,18,678,923.2,607.4,1047.0,257.7
398,Phil,Foden,15,3,70,7.6,0.0,131,2078,7,5,11,19,0,0,0,4,0,0,13,563,583.2,918.8,520.0,201.9
399,Rayan,Cherki,15,3,75,9.3,0.0,135,1772,4,13,8,18,0,0,0,1,0,0,16,580,604.2,996.6,579.0,218.1
400,Jérémy,Doku,15,3,75,6.4,0.0,120,1773,5,8,8,18,0,0,0,0,0,0,15,526,540.2,841.6,645.0,202.5
401,Omar,Marmoush,15,4,70,0.7,0.0,56,691,3,3,4,5,0,0,0,3,0,0,5,182,203.2,159.8,284.0,64.4
402,Rodrigo 'Rodri',Hernandez Cascante,15,3,65,0.1,0.0,69,1510,1,1,5,15,0,0,0,3,0,0,6,350,358.0,421.5,122.0,90.3
403,Sávio,Moreira de Oliveira,15,3,65,0.1,0.0,43,817,1,2,3,7,0,0,0,2,0,0,1,140,138.6,198.4,321.0,65.8
404,Tijjani,Reijnders,15,3,60,0.4,0.0,92,1623,5,3,7,18,0,0,0,2,0,0,6,337,340.0,347.8,435.0,111.2
405,Nico,González Iglesias,15,3,55,0.1,0.0,63,1561,1,0,7,18,0,0,0,6,0,0,1,337,309.8,234.1,72.0,61.5
406,Mateo,Kovačić,15,3,55,0.0,0.0,9,125,0,1,0,3,0,0,0,0,0,0,0,41,46.0,65.5,3.0,11.5
407,Claudio,Echeverri,15,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
408,Kalvin,Phillips,15,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
409,Divine,Mukasa,15,3,45,0.1,0.0,2,25,0,0,0,0,0,0,0,0,0,0,0,5,4.2,28.3,4.0,3.7
410,Jeremy,Monga,15,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
411,Erling,Haaland,15,4,155,75.0,0.0,239,2953,27,8,13,32,0,0,1,2,0,0,43,952,1180.4,320.1,1520.0,302.3
481,Elliot,Anderson,15,3,65,11.8,0.0,180,3332,4,5,10,50,0,0,0,8,0,0,16,795,915.2,961.5,310.0,219.0
43,Youri,Tielemans,16,3,60,0.9,0.0,68,1857,0,4,4,27,0,0,0,0,0,0,3,417,432.0,513.6,184.0,113.1
162,Andrey,Nascimento dos Santos,16,3,50,1.5,0.0,47,1247,1,0,1,18,0,0,0,4,0,0,3,257,229.6,153.9,91.0,47.5
325,Karl,Darlow,16,1,45,0.1,0.0,71,1980,0,0,5,27,0,0,0,1,0,63,3,334,531.4,0.0,0.0,53.4
412,Senne,Lammens,16,1,50,20.3,0.0,109,2880,0,0,8,39,0,0,0,0,0,79,11,413,635.6,0.0,2.0,63.7
413,Altay,Bayındır,16,1,45,0.2,0.0,11,540,0,0,0,11,0,0,0,0,0,13,0,49,118.4,10.0,0.0,12.8
414,Tom,Heaton,16,1,40,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
415,Patrick,Dorgu,16,3,60,1.8,0.0,95,1440,4,4,4,20,0,0,0,5,0,0,11,321,469.0,394.2,341.0,120.3
416,Matthijs,de Ligt,16,2,50,0.0,0.0,43,1170,1,0,1,20,0,0,0,0,0,0,5,169,276.6,60.2,122.0,45.7
417,Diogo,Dalot Teixeira,16,2,50,3.0,0.0,111,2609,1,6,7,40,0,0,0,5,0,0,9,414,535.8,458.5,202.0,119.6
418,Harry,Maguire,16,2,50,8.0,0.0,90,1649,1,2,7,20,0,0,0,3,1,0,5,315,381.6,62.5,184.0,63.0
419,Lisandro,Martínez,16,2,50,0.7,0.0,51,1229,0,0,5,15,1,0,0,0,1,0,3,241,302.8,94.9,19.0,42.0
420,Leny,Yoro,16,2,50,0.6,0.0,56,1730,0,1,2,33,0,0,0,1,0,0,1,191,327.0,83.1,124.0,53.2
421,Ayden,Heaven,16,2,45,0.4,0.0,42,920,0,1,2,15,1,0,0,2,0,0,3,164,233.6,32.0,26.0,29.1
422,Noussair,Mazraoui,16,2,45,0.7,0.0,53,977,0,0,5,10,0,0,0,3,0,0,6,233,209.0,122.4,37.0,36.8
423,Luke,Shaw,16,2,45,24.6,0.0,113,3220,1,1,10,45,0,0,0,9,0,0,3,449,560.2,314.8,97.0,97.4
424,Harry,Amass,16,2,40,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
425,Tyler,Fredricson,16,2,40,0.1,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4
426,Bruno,Borges Fernandes,16,3,120,48.7,0.0,235,3065,9,24,7,46,0,0,2,5,0,0,41,1008,1258.0,1938.5,614.0,381.4
427,Bryan,Mbeumo,16,3,80,17.1,0.0,148,2611,11,3,8,37,0,0,0,4,0,0,16,528,628.8,803.1,882.0,231.4
428,Matheus,Santos Carneiro da Cunha,16,3,80,14.4,0.0,143,2493,10,4,8,35,0,0,0,4,0,0,14,591,675.8,545.4,801.0,202.5
429,Marcus,Rashford,16,3,70,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
430,Mason,Mount,16,3,55,0.1,0.0,58,1010,3,0,5,15,0,0,0,2,0,0,3,201,201.2,214.1,165.0,58.0
431,Amad,Diallo,16,3,60,1.5,0.0,91,2339,2,5,6,33,0,0,0,2,0,0,7,463,436.6,596.1,600.0,163.5
432,Kobbie,Mainoo,16,3,55,1.3,0.0,73,1653,1,2,6,22,0,0,0,2,0,0,2,340,365.0,360.1,94.0,82.1
433,Manuel,Ugarte Ribeiro,16,3,50,0.0,0.0,38,876,0,0,1,23,0,0,0,1,0,0,0,183,167.2,83.6,48.0,29.8
434,Jack,Fletcher,16,3,50,0.0,0.0,3,107,0,0,0,0,0,0,0,0,0,0,0,10,18.6,24.4,5.0,4.8
435,Shea,Lacey,16,3,50,0.1,0.0,3,40,0,0,0,0,0,0,0,0,0,0,0,9,4.0,2.1,16.0,1.7
436,Toby,Collyer,16,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
437,Bendito,Mantato,16,3,45,0.2,0.0,1,15,0,0,0,0,0,0,0,0,0,0,0,3,2.2,11.7,0.0,1.4
438,Tyler,Fletcher,16,3,45,0.3,0.0,2,17,0,0,0,0,0,0,0,0,0,0,0,6,0.8,3.0,0.0,0.3
439,Benjamin,Sesko,16,4,70,2.8,0.0,111,1630,11,2,2,30,0,0,0,2,0,0,19,405,483.8,156.1,803.0,143.4
440,Joshua,Zirkzee,16,4,55,0.7,0.0,42,607,2,1,2,8,0,0,0,3,0,0,6,146,164.4,177.7,245.0,58.3
441,Chido,Obi,16,4,45,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
442,Nick,Pope,17,1,50,1.1,0.0,96,2416,0,1,7,38,0,0,0,2,0,89,3,414,671.0,0.0,35.0,70.7
443,Mark,Gillespie,17,1,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
